gene,prior_acrophase_loc,prior_acrophase_95_interval
Ccnb2,5.9061941887488105,0.39269908169872414
Ccne1,2.1991148575128547,0.39269908169872414
Ccne2,2.57610597594363,0.39269908169872414
Ccnf,5.15221195188726,0.39269908169872414
Cd97,5.9061941887488105,0.39269908169872414
Cdc20,5.9061941887488105,0.39269908169872414
Cdc25a,2.3876104167282426,0.39269908169872414
Cdc25b,5.654866776461628,0.39269908169872414
Cdc25c,5.215043804959057,0.39269908169872414
Cdc27,5.843362335677016,0.39269908169872414
Cdc6,2.8902652413026093,0.39269908169872414
Cdca2,4.900884539600077,0.39269908169872414
Cdca3,5.340707511102648,0.39269908169872414
Cdca5,4.209734155810323,0.39269908169872414
Cdca7,2.261946710584651,0.39269908169872414
Cdca7l,3.141592653589793,0.39269908169872414
Cdca8,5.15221195188726,0.39269908169872414
Cdh24,3.707079331235956,0.39269908169872414
Cdk1,4.71238898038469,0.39269908169872414
Cdkl5,4.3982297150257095,0.39269908169872414
Cdkn1b,4.9637163926718735,0.39269908169872414
Cdkn2aip,3.392920065876977,0.39269908169872414
Cdkn2c,4.71238898038469,0.39269908169872414
Cdkn3,0.0,0.39269908169872414
Cenpa,5.403539364174444,0.39269908169872414
Cenpe,5.717698629533424,0.39269908169872414
Cenpf,5.654866776461628,0.39269908169872414
Cenpl,4.775220833456485,0.39269908169872414
Cenpq,3.518583772020568,0.39269908169872414
Cep55,5.654866776461628,0.39269908169872414
Cep70,5.9061941887488105,0.39269908169872414
Chaf1b,3.204424506661589,0.39269908169872414
Cit,5.529203070318036,0.39269908169872414
Ckap2,5.340707511102648,0.39269908169872414
Ckap2l,4.9637163926718735,0.39269908169872414
Ckap5,5.717698629533424,0.39269908169872414
Cks1b,5.340707511102648,0.39269908169872414
Cks2,5.780530482605219,0.39269908169872414
Clspn,3.267256359733385,0.39269908169872414
Cnih4,0.25132741228718347,0.39269908169872414
Cntrob,5.340707511102648,0.39269908169872414
Coq6,4.9637163926718735,0.39269908169872414
Crebzf,2.8902652413026093,0.39269908169872414
Ctnna1,5.46637121724624,0.39269908169872414
Cyp4v2,4.900884539600077,0.39269908169872414
